source,target,length,voltage_kV,capacity_MW,reactance
4485,4530,72.48692110050463,230,6996.311086775618,5.481052635198839e-05
4485,4601,65.86445089750391,230,4987.610821600403,4.980298744612773e-05
4467,4553,56.438668273503026,230,6743.421858882793,4.267574160567337e-05
4468,4613,34.74175200579269,138,1493.136250386835,7.297154380548769e-05
4487,4486,33.55857260822035,138,2435.148930580147,7.048639489229228e-05
4487,4588,53.29627378268019,230,6870.686024141736,4.029963991128937e-05
4487,4703,46.18818675489738,138,1404.2537642426037,9.701362477399155e-05
4486,4533,40.21018513618791,138,2385.8953395208055,8.445743569877737e-05
4486,4550,42.09796265036249,138,2476.233383109093,8.842252184491175e-05
4491,2423,20.795829446550073,138,1921.457598134798,4.3679540950535756e-05
4491,4492,65.27257875679899,230,4366.5896060285595,4.9355447075084314e-05
4491,4580,23.22215010937834,138,1481.2302144429966,4.877578262839391e-05
4491,4584,44.028271212167894,138,2242.636370185399,9.247694016418377e-05
4491,4669,44.954176105153834,138,2061.2022549472563,9.442170994571274e-05
2423,4563,25.163867534196797,138,2206.413190728257,5.285416411299474e-05
4492,4543,66.8748711385888,230,4855.9331663601015,5.056701031273256e-05
4492,4582,73.52671606230759,230,7489.01422101352,5.559676072764279e-05
4496,4767,39.79973549330842,138,2807.022221898559,8.359532764820082e-05
4499,4498,36.35441041097774,138,1690.2620399955226,7.635877002935884e-05
4499,4674,33.48090211166059,138,1562.6635873079179,7.032325585309932e-05
4498,4500,42.8849718596923,138,1707.7219395006093,9.007555526085339e-05
4500,4490,57.785100344937646,230,6747.127451308763,4.3693837689933956e-05
4500,4501,40.14223614170617,138,2233.0007525977016,8.431471569356473e-05
4500,4764,20.124971844020056,138,2266.654839670645,4.227047226217193e-05
4500,4765,21.518393715001203,138,2987.4278071712124,4.5197214272214244e-05
4490,4648,58.23270648060319,230,5326.176477840646,4.403229223486064e-05
4503,4502,20.239358688320674,138,2333.596541755831,4.251073028422742e-05
4503,4561,31.577418856463126,138,2466.1965431163535,6.632518138303534e-05
4503,4617,30.20448664353184,138,2879.3699981747504,6.344147583182492e-05
4506,4505,55.84153420386093,230,7433.372424257683,4.222422246038634e-05
4506,4546,22.455260174600387,138,1654.1233643442567,4.716500771812726e-05
4506,4660,57.107481510346915,230,5882.9102120321895,4.318146049931714e-05
4505,4600,50.23381298819485,230,7335.092397095394,3.798397957519459e-05
4507,4469,43.78718268668152,138,1669.8985376349603,9.197055804806032e-05
4507,4535,50.61142122612424,230,6517.579666987467,3.8269505653024005e-05
4469,4526,42.34404027440475,138,1958.7550273658576,8.893938305903119e-05
4469,4602,75.55641055243484,230,5571.5969659071325,5.7131501362899695e-05
4469,4626,64.88205218387672,230,4476.245747952532,4.906015288005802e-05
4469,4796,25.843902696521884,138,2120.582024168744,5.4282509339470455e-05
4508,4542,48.861557347755344,138,1879.4959664338728,0.00010262876989656656
4508,4575,55.63787308020488,230,4918.988282052689,4.2070225391459276e-05
4508,4636,59.031060713494114,230,7610.02796046665,4.463596273232069e-05
4509,4489,48.44815087282471,138,2263.5200910658614,0.00010176045131868245
4509,4664,39.65108331063492,138,2044.3756399621025,8.328309874109413e-05
4489,4610,54.99425689178308,230,7976.531834114471,4.158355908641443e-05
4510,4493,54.47827055954329,230,6284.17307516276,4.119339928887962e-05
4510,4626,58.82187051857835,230,7293.308846758796,4.447778489117456e-05
4493,4616,38.39987624358433,138,2194.542215335164,8.06550645737961e-05
4493,4660,49.152164178828365,138,2978.825843125803,0.0001032391602159806
4493,4797,23.366560317479404,138,2399.4100389101327,4.9079101696028994e-05
4514,4513,25.918142218617614,138,2956.063356645873,5.443844196306997e-05
4513,4581,53.73527560692341,230,5765.973119541479,4.063158836062262e-05
4513,4598,44.815457515604756,138,2186.8965078930296,9.413034554842419e-05
4517,4516,59.74475632261261,230,5384.177509032468,4.517561914753317e-05
4517,4661,61.06400539170791,230,7085.5608321507025,4.617316097671676e-05
4516,4554,61.716118190182215,230,6132.762882905449,4.666625193964629e-05
4516,4614,33.22075156407041,138,1832.7951426397367,6.97768358833657e-05
4518,4512,39.50703326759056,138,2786.766767807726,8.29805361638113e-05
4518,4691,33.02024192963463,138,1762.1512207920036,6.93556856325029e-05
4518,4778,26.410399658492377,138,1625.5054410747405,5.547237903485061e-05
4518,4782,31.947703970910005,138,1976.9889913699762,6.71029278952111e-05
4512,4607,41.06903181162428,138,2089.6360465526495,8.62613564621388e-05
4512,4613,37.35494370229056,138,2538.6738339753083,7.846028922976383e-05
4512,4696,21.380314779677573,138,2852.845983545533,4.490719340406967e-05
4520,4519,85.37337685125253,230,7631.182154656645,6.455453826181666e-05
4520,4521,34.59699950959904,138,2943.6614556387203,7.266750579625926e-05
4520,4592,50.95555772113677,230,6550.686300065512,3.852972228441344e-05
4520,4620,37.635241419288086,138,2782.541731183378,7.904902629550113e-05
4520,4699,58.96938072950891,230,7578.392421458626,4.458932380303132e-05
4520,4800,25.39727869994918,138,2009.2012988654246,5.334442070982814e-05
4520,4801,34.291596389232204,138,2697.0427823903447,7.202603736448688e-05
4520,4802,24.510271644747174,138,1991.747938819863,5.1481351910832123e-05
4519,4597,85.82666840796996,230,5014.6107199443795,6.489729180186766e-05
4522,4504,33.506836070636346,138,2325.431466353891,7.037772751656447e-05
4522,4554,51.19590081098765,230,5388.67701352411,3.871145618978272e-05
4522,4620,35.09746033183892,138,2575.8342541453567,7.371867324477823e-05
4522,4768,39.374980557691764,138,2981.946686799174,8.270317277397976e-05
4504,4589,35.807985675048805,138,2218.5604223752553,7.52110600190061e-05
4526,4803,26.532652299006937,138,1730.4933753585917,5.572915836800448e-05
4526,4804,27.348520060452937,138,1627.2633739427424,5.74428062601406e-05
4528,4527,22.632323275088236,138,2255.5761995905696,4.753691089075454e-05
4528,4545,26.61145409475047,138,1828.4793290747357,5.589467358695751e-05
4528,4676,29.78251456573137,138,2816.862362355027,6.25551660695891e-05
4529,4488,34.70304050380617,138,1655.0311870907922,7.289023420249143e-05
4529,4767,39.94737354861874,138,2008.7606994126922,8.390542648313115e-05
4488,4562,31.684394475896312,138,2642.419153118779,6.654987287522855e-05
4530,4687,73.69787193242766,230,7296.302647880228,5.5726179154954755e-05
4533,4547,38.29408694306842,138,2412.236564274966,8.04328648247604e-05
4535,4534,50.9858555257486,230,7052.0887770032505,3.855263177750367e-05
4534,4541,49.04329533205646,138,2392.8403470186395,0.00010301049219083482
4534,4618,24.00538088700947,138,2923.8135109829573,5.0420879829887563e-05
4534,4673,39.275710144852894,138,1817.8992858640938,8.249466529059628e-05
4534,4722,26.4158623037295,138,1438.8893493408216,5.5483852769858225e-05
4536,4631,26.78570571666911,138,2285.895430696996,5.626067153259632e-05
4540,4484,64.66136364026043,230,7983.905955500021,4.889328063535761e-05
4540,4588,62.05063929886056,230,5764.396317658271,4.691919795755052e-05
4540,4789,22.490070757098373,138,2925.3810189805163,4.723812383343493e-05
4484,4688,66.96206903911059,230,4607.676464460119,5.0632944453013686e-05
4541,4651,48.22211269944113,138,2276.5346142651856,0.00010128568094820654
4541,4816,34.104812850805565,138,2113.3178074485213,7.163371739299635e-05
4542,4531,46.53314950741792,138,2114.21177132698,9.773818422057954e-05
4542,4675,32.49419407853193,138,1623.6993705855368,6.825077521220738e-05
4542,4799,25.649503551581716,138,2877.519858470007,5.387419355509707e-05
4531,4611,46.85189443468853,138,2047.1547637283852,9.840767577124247e-05
4531,4650,26.334698832948575,138,2697.6232436870423,5.5313377090839264e-05
4543,4662,69.80933326434003,230,7695.742778253893,5.2785885266041615e-05
4545,4523,22.13359158982077,138,2243.319226678577,4.648937531993441e-05
4523,4654,22.332641137225437,138,2321.878694158963,4.6907458805346434e-05
4546,4700,21.357022596424827,138,2281.904254194669,4.485827052389167e-05
4547,4497,36.81648386468776,138,2082.8990234638622,7.732930868449435e-05
4547,4606,21.384278679109144,138,2213.1973395026266,4.4915519174772414e-05
4497,4606,30.866021176410463,138,1548.9897328938523,6.48309623533091e-05
4497,4798,36.23801506941692,138,2282.88577556049,7.611429336151421e-05
4549,4548,28.202285283340064,138,2275.80827436651,5.923605394526373e-05
4549,4576,21.637070768743158,138,2861.5896124528826,4.544648344621541e-05
4549,4648,30.168790252928623,138,1551.455267030002,6.336649916599165e-05
4548,4638,24.855557035144045,138,2438.1078963190034,5.220658902571738e-05
4550,4624,44.292174321820085,138,1789.3748252262264,9.303124201180442e-05
4552,4627,102.86933581610049,230,4186.639659495791,7.778399683637089e-05
4552,4652,157.62657030673017,345,12337.69250320302,5.297259241562031e-05
4552,4719,49.620255817676764,138,2519.8853358112237,0.00010422233946161891
4553,4495,55.88029487041928,230,4306.076942538438,4.225353109294464e-05
4553,4568,33.50328568884697,138,1824.5843317334193,7.037027029793524e-05
4495,4659,52.58856943784236,230,7181.328824592749,3.976451375262182e-05
4554,4666,29.32423370577483,138,2935.3950832795026,6.159259337486837e-05
4554,4701,25.30444322617277,138,1526.140922929818,5.314942916650445e-05
4561,4557,26.891606454217293,138,2745.638871098761,5.648310534387165e-05
4561,4811,24.721288261676406,138,2680.6508029332244,5.192457101801388e-05
4557,4643,25.7410986988841,138,1490.1251203570973,5.4066579917841e-05
4562,4612,28.14349164637709,138,2150.9254791581916,5.911256384452235e-05
4562,4622,31.136894648811694,138,1844.4748695882,6.539990474440598e-05
4562,4679,23.92457937165261,138,2655.026503197241,5.02511644017068e-05
4563,4684,30.76318996146197,138,1717.7379754451774,6.461497576446538e-05
4565,4564,22.19842118138134,138,2573.1608184561833,4.6625543334134305e-05
4565,4602,31.24989269960634,138,1421.0955851043136,6.563724574586503e-05
4565,4640,29.371763807483422,138,2679.6425425461757,6.169242555657093e-05
4564,4602,45.327757217940004,138,2573.8960564872523,9.520637936975426e-05
4564,4813,28.129114138267777,138,2835.3988112188854,5.908236533977689e-05
4564,4814,25.88258065804487,138,2152.492021870384,5.436374849410811e-05
4564,4815,33.27674515995955,138,2572.535102746431,6.989444478042334e-05
4567,4537,38.929015410464764,138,2424.4921570482593,8.176646799089428e-05
4567,4566,38.31230968857512,138,2671.993489982711,8.047113986258164e-05
4567,4667,43.04948265239442,138,2181.1149603851727,9.042109357780805e-05
4537,4686,77.59681764313781,230,7368.037511059822,5.8674342263242204e-05
4537,4861,71.64915014882246,230,5521.710764830848,5.4177051152228706e-05
4537,4866,94.30020516925718,230,7109.677550800663,7.13045029635215e-05
4566,4763,34.0355977842979,138,2360.379480250626,7.148833813127052e-05
4568,4679,28.479484673125587,138,1660.6157136784075,5.9818283287388335e-05
4570,4571,74.45363857336199,230,4244.471752278347,5.629764731445141e-05
4570,4614,37.330674352227994,138,2454.9473060549417,7.840931390932157e-05
4570,4621,21.228498021925557,138,2067.8218235391596,4.4588317626392683e-05
4570,4761,46.06311513496765,138,2127.0220857336903,9.675092445907928e-05
4571,4628,72.8777211615798,230,5942.8598583654075,5.5106027343349573e-05
4573,4572,19.95455052980406,138,1639.266697686905,4.191251949129187e-05
4573,4574,136.86525331700662,345,12897.811002604449,4.5995464252722246e-05
4573,4652,60.65180614839488,230,6631.641861908661,4.586147912922109e-05
4574,4594,23.69851254479892,138,2571.2666055748005,4.977633384750876e-05
4574,4595,25.393668814237888,138,2235.83976943321,5.333683850921632e-05
4574,4656,124.52463433657508,345,12189.619067605003,4.184822830046631e-05
4575,4820,55.79764546458663,230,6055.068176829981,4.2191036268118435e-05
4579,4524,49.8676445125667,138,2953.448023951646,0.00010474195444773514
4579,4544,30.631494054975267,138,1416.500109185432,6.433836180419086e-05
4579,4555,48.190851398232155,138,2448.616353580025,0.00010122001974003812
4579,4598,33.57511806100626,138,2697.4100626391287,7.052114694603288e-05
4524,4659,53.81333979277352,230,4077.466269462589,4.069061610039586e-05
4555,4592,45.03793285865705,138,2929.011434856967,9.459763255336494e-05
4581,4582,65.18024085262428,230,7468.016474368107,4.928562635359114e-05
4581,4659,27.50612099296613,138,2195.290443155369,5.777383111314038e-05
4584,4551,38.53194818114042,138,1803.6803837186628,8.093246834938127e-05
4551,4586,34.12466147368052,138,2161.5505278011497,7.16754074221393e-05
4585,4515,35.375363031568995,138,2852.8213906513133,7.43023798184604e-05
4585,4587,29.613985354148276,138,1906.0973512388186,6.220118746933056e-05
4585,4589,22.065607014378845,138,1922.3483323596645,4.634658058050587e-05
4515,4669,38.783765115659094,138,2037.2683484479035,8.146138440592122e-05
4586,4589,37.475499840905435,138,2399.224394597964,7.871350523189547e-05
4588,4694,54.79857525242899,230,4132.465739191246,4.143559565401058e-05
4588,4788,44.43982178358966,138,2611.334926766472,9.334136060405305e-05
4590,4657,71.96691850347091,230,7236.0116133473275,5.4417329681263454e-05
4592,4635,32.070389179567236,138,2049.9008222874063,6.736061579409207e-05
4596,4494,36.147496315205544,138,2630.227204522669,7.592416785382387e-05
4596,4532,39.396231530401515,138,2940.7823967277204,8.274780829741969e-05
4494,4702,35.8653612461174,138,2906.389594558131,7.533157161545347e-05
4532,4651,39.719405820365694,138,2664.775054113436,8.342660327739066e-05
4532,4826,21.885308801486005,138,2457.6369573731827,4.596788238077295e-05
4597,4538,88.43493583887349,230,5328.082812536005,6.68695167023618e-05
4538,4771,89.39798948021897,230,6954.15923420288,6.75977236145323e-05
4538,4805,23.21392925990965,138,2612.094710913889,4.875851556376738e-05
4538,4806,29.685437573089636,138,2453.3808438405117,6.235126564396059e-05
4538,4807,25.525870539427245,138,1636.4998274781512,5.361451489062643e-05
4600,4624,47.01101451719235,138,2495.974773541991,9.874189144547857e-05
4601,4654,58.83559263942614,230,4953.184393583097,4.44881607859555e-05
4602,4611,51.203796063832996,230,7680.96709780982,3.8717426135223444e-05
4602,4641,40.91592547829027,138,1615.932692454121,8.593977206110116e-05
4602,4820,56.196882122617794,230,6017.809513338075,4.249291653884144e-05
4605,4604,20.23307448616006,138,1653.567408044206,4.2497530951816974e-05
4605,4619,34.1205660887287,138,2198.8519443622336,7.166680547937135e-05
4606,4703,41.172729986578474,138,1492.7914632742613,8.647916401297725e-05
4607,4608,32.77517223510641,138,2774.2622253427435,6.884094147260326e-05
4607,4630,22.396256121075425,138,2383.22614489063,4.704107565863353e-05
4608,4644,129.0484175445488,345,10301.352607181609,4.336850831154759e-05
4608,4655,118.01008391371728,230,6877.221733910269,8.923257762851968e-05
4608,4690,50.88197409115833,230,6022.6330304509665,3.8474082488588535e-05
4610,4636,58.27717984049978,230,5518.041667540792,4.4065920484309854e-05
4611,4593,25.70067822459163,138,2598.78584605009,5.3981680790992716e-05
4616,4683,33.97748629575339,138,2640.8208290473467,7.136628081443686e-05
4616,4791,32.133770986818554,138,1470.310614096325,6.749374288346682e-05
4619,4625,22.91344781962113,138,2570.1551877695565,4.812738462428298e-05
4619,4637,31.96760125930334,138,2588.613249319746,6.714472014136388e-05
4620,4776,32.50319725697438,138,1463.4194121413861,6.826968547988738e-05
4621,4577,44.76168598069783,138,2783.6740072139014,9.401740386620001e-05
4621,4633,40.6299572927957,138,2494.0734516779976,8.533912474857321e-05
4577,4661,42.21236736127936,138,2056.2645770813538,8.866281739399151e-05
4622,4560,47.602692038606534,138,1622.419024197103,9.9984650364643e-05
4622,4583,37.79315824289466,138,2748.178149348389,7.93807146458615e-05
4560,4677,51.92939564097108,230,5327.981029293949,3.926608366046963e-05
4583,4623,28.96441677535396,138,1668.503157516715,6.08368342267464e-05
4626,4786,25.679385823109172,138,1640.8762098873813,5.393695825059687e-05
4627,4649,63.85665919619431,230,6081.647271908178,4.828480846593143e-05
4627,4733,89.03703338663362,230,4021.969294640933,6.732478895019557e-05
4628,4662,29.114987276796196,138,1748.7976805994035,6.115309236882209e-05
4630,4672,20.73071860574516,138,2747.4404866724935,4.3542782200682966e-05
4632,4743,42.799925976819,138,1622.8611405520496,8.989692496706364e-05
4633,4664,37.43317772189397,138,1891.1101994924627,7.862461189223686e-05
4634,4683,35.40573441663507,138,2378.163358602288,7.436617184758469e-05
4637,4569,30.14851224589699,138,1466.6160600630483,6.332390725876284e-05
4637,4642,24.9948653464844,138,2708.750498055342,5.249919207411132e-05
4569,4651,26.96666417486597,138,2905.763690789231,5.664075651095561e-05
